index,r_value,g_value,b_value,path
998,212,146,11,data_v2/raw_train/grade4_252.jpg
999,212,159,111,data_v2/raw_train/grade4_258.jpg
1000,212,161,69,data_v2/raw_train/grade4_260.jpg
1001,212,148,104,data_v2/raw_train/grade4_273.jpg
1002,212,162,27,data_v2/raw_train/grade4_291.jpg
1003,212,143,63,data_v2/raw_train/grade4_33.jpg
1004,212,159,62,data_v2/raw_train/grade4_39.jpg
1005,212,171,85,data_v2/raw_train/grade4_52.jpg
1006,212,166,80,data_v2/raw_train/grade4_80.jpg
1007,212,160,98,data_v2/raw_train/grade5_14.jpg
1008,212,159,75,data_v2/raw_train/grade5_142.jpg
1009,212,160,64,data_v2/raw_train/grade5_151.jpg
1010,212,155,69,data_v2/raw_train/grade5_153.jpg
1011,212,157,100,data_v2/raw_train/grade5_158.jpg
1012,212,140,102,data_v2/raw_train/grade5_201.jpg
1013,212,163,107,data_v2/raw_train/grade5_225.jpg
1014,212,157,90,data_v2/raw_train/grade5_237.jpg
1015,212,162,30,data_v2/raw_train/grade5_254.jpg
1016,212,156,114,data_v2/raw_train/grade5_284.jpg
1017,212,113,72,data_v2/raw_train/grade5_29.jpg
1018,212,162,74,data_v2/raw_train/grade5_299.jpg
1019,212,176,88,data_v2/raw_train/grade5_31.jpg
1020,212,165,82,data_v2/raw_train/grade5_68.jpg
1021,212,168,115,data_v2/raw_train/grade5_84.jpg
1022,212,141,89,data_v2/raw_train/grade6_11.jpg
1023,212,159,76,data_v2/raw_train/grade6_121.jpg
1024,212,155,20,data_v2/raw_train/grade6_135.jpg
1025,212,162,101,data_v2/raw_train/grade6_143.jpg
1026,212,162,100,data_v2/raw_train/grade6_153.jpg
1027,212,111,66,data_v2/raw_train/grade6_154.jpg
1028,212,155,25,data_v2/raw_train/grade6_198.jpg
1029,212,153,96,data_v2/raw_train/grade6_2.jpg
1030,212,123,72,data_v2/raw_train/grade6_224.jpg
1031,212,163,60,data_v2/raw_train/grade6_238.jpg
1032,212,164,29,data_v2/raw_train/grade6_262.jpg
1033,212,112,67,data_v2/raw_train/grade6_59.jpg
1034,212,106,74,data_v2/raw_train/grade6_80.jpg
1035,212,159,63,data_v2/raw_train/grade6_86.jpg
1036,212,163,80,data_v2/raw_train/grade6_94.jpg
1037,212,164,112,data_v2/raw_train/grade7_103.jpg
1038,212,146,86,data_v2/raw_train/grade7_105.jpg
1039,212,173,86,data_v2/raw_train/grade7_108.jpg
1040,212,156,91,data_v2/raw_train/grade7_140.jpg
1041,212,116,75,data_v2/raw_train/grade7_149.jpg
1042,212,132,62,data_v2/raw_train/grade7_181.jpg
1043,212,157,79,data_v2/raw_train/grade7_184.jpg
1044,212,154,77,data_v2/raw_train/grade7_211.jpg
1045,212,145,26,data_v2/raw_train/grade7_234.jpg
1046,212,153,85,data_v2/raw_train/grade7_242.jpg
1047,212,166,50,data_v2/raw_train/grade7_286.jpg
1048,212,162,61,data_v2/raw_train/grade7_293.jpg
1049,212,159,94,data_v2/raw_train/grade7_50.jpg
1050,212,148,82,data_v2/raw_train/grade7_51.jpg
1051,212,152,131,data_v2/raw_train/grade7_6.jpg
1052,212,153,44,data_v2/raw_train/grade7_77.jpg
1053,212,151,102,data_v2/raw_train/grade8_102.jpg
1054,212,153,69,data_v2/raw_train/grade8_186.jpg
1055,212,163,98,data_v2/raw_train/grade8_21.jpg
1056,212,158,42,data_v2/raw_train/grade8_230.jpg
1057,212,144,61,data_v2/raw_train/grade8_231.jpg
1058,212,151,17,data_v2/raw_train/grade8_243.jpg
1059,212,125,64,data_v2/raw_train/grade8_278.jpg
1060,212,166,61,data_v2/raw_train/grade8_282.jpg
1061,212,118,76,data_v2/raw_train/grade9_102.jpg
1062,212,148,2,data_v2/raw_train/grade9_111.jpg
1063,212,149,71,data_v2/raw_train/grade9_128.jpg
1064,212,150,23,data_v2/raw_train/grade9_223.jpg
1065,212,158,14,data_v2/raw_train/grade9_261.jpg
1066,212,157,68,data_v2/raw_train/grade9_294.jpg
1067,212,160,45,data_v2/raw_train/grade9_85.jpg
1068,211,141,27,data_v2/raw_train/grade1_134.jpg
1069,211,161,94,data_v2/raw_train/grade1_154.jpg
1070,211,161,77,data_v2/raw_train/grade1_174.jpg
1071,211,156,87,data_v2/raw_train/grade1_222.jpg
1072,211,155,91,data_v2/raw_train/grade1_256.jpg
1073,211,154,64,data_v2/raw_train/grade1_260.jpg
1074,211,152,101,data_v2/raw_train/grade1_296.jpg
1075,211,159,113,data_v2/raw_train/grade1_7.jpg
1076,211,163,83,data_v2/raw_train/grade1_74.jpg
1077,211,167,77,data_v2/raw_train/grade1_85.jpg
1078,211,165,83,data_v2/raw_train/grade2_101.jpg
1079,211,165,83,data_v2/raw_train/grade2_13.jpg
1080,211,165,86,data_v2/raw_train/grade2_153.jpg
1081,211,153,22,data_v2/raw_train/grade2_154.jpg
1082,211,135,88,data_v2/raw_train/grade2_19.jpg
1083,211,163,115,data_v2/raw_train/grade2_204.jpg
1084,211,164,103,data_v2/raw_train/grade2_205.jpg
1085,211,164,87,data_v2/raw_train/grade2_220.jpg
1086,211,157,58,data_v2/raw_train/grade2_244.jpg
1087,211,165,55,data_v2/raw_train/grade2_247.jpg
1088,211,177,47,data_v2/raw_train/grade2_270.jpg
1089,211,168,111,data_v2/raw_train/grade2_304.jpg
1090,211,159,89,data_v2/raw_train/grade2_91.jpg
1091,211,160,83,data_v2/raw_train/grade3_105.jpg
1092,211,169,107,data_v2/raw_train/grade3_118.jpg
1093,211,155,94,data_v2/raw_train/grade3_172.jpg
1094,211,171,91,data_v2/raw_train/grade3_179.jpg
1095,211,156,87,data_v2/raw_train/grade3_189.jpg
1096,211,159,55,data_v2/raw_train/grade3_196.jpg
1097,211,156,41,data_v2/raw_train/grade3_198.jpg
1098,211,170,60,data_v2/raw_train/grade3_258.jpg
1099,211,155,113,data_v2/raw_train/grade3_262.jpg
1100,211,157,71,data_v2/raw_train/grade3_287.jpg
1101,211,164,106,data_v2/raw_train/grade3_295.jpg
1102,211,162,76,data_v2/raw_train/grade3_35.jpg
1103,211,167,82,data_v2/raw_train/grade3_46.jpg
1104,211,157,79,data_v2/raw_train/grade3_73.jpg
1105,211,129,58,data_v2/raw_train/grade4_117.jpg
1106,211,170,89,data_v2/raw_train/grade4_135.jpg
1107,211,152,103,data_v2/raw_train/grade4_176.jpg
1108,211,156,41,data_v2/raw_train/grade4_192.jpg
1109,211,161,70,data_v2/raw_train/grade4_215.jpg
1110,211,166,90,data_v2/raw_train/grade4_297.jpg
1111,211,167,86,data_v2/raw_train/grade4_9.jpg
1112,211,158,108,data_v2/raw_train/grade5_102.jpg
1113,211,158,101,data_v2/raw_train/grade5_13.jpg
1114,211,159,90,data_v2/raw_train/grade5_163.jpg
1115,211,168,112,data_v2/raw_train/grade5_172.jpg
1116,211,161,42,data_v2/raw_train/grade5_215.jpg
1117,211,151,55,data_v2/raw_train/grade5_221.jpg
1118,211,157,49,data_v2/raw_train/grade5_233.jpg
1119,211,174,84,data_v2/raw_train/grade5_40.jpg
1120,211,169,53,data_v2/raw_train/grade5_45.jpg
1121,211,126,64,data_v2/raw_train/grade5_5.jpg
1122,211,150,48,data_v2/raw_train/grade5_52.jpg
1123,211,165,83,data_v2/raw_train/grade5_54.jpg
1124,211,163,80,data_v2/raw_train/grade5_60.jpg
1125,211,167,85,data_v2/raw_train/grade5_67.jpg
1126,211,153,49,data_v2/raw_train/grade5_91.jpg
1127,211,165,116,data_v2/raw_train/grade5_99.jpg
1128,211,161,36,data_v2/raw_train/grade6_113.jpg
1129,211,173,92,data_v2/raw_train/grade6_186.jpg
1130,211,157,100,data_v2/raw_train/grade6_20.jpg
1131,211,164,76,data_v2/raw_train/grade6_206.jpg
1132,211,159,45,data_v2/raw_train/grade6_209.jpg
1133,211,160,53,data_v2/raw_train/grade6_23.jpg
1134,211,167,49,data_v2/raw_train/grade6_256.jpg
1135,211,159,41,data_v2/raw_train/grade6_268.jpg
1136,211,157,15,data_v2/raw_train/grade6_289.jpg
1137,211,166,77,data_v2/raw_train/grade6_48.jpg
1138,211,164,79,data_v2/raw_train/grade6_64.jpg
1139,211,154,32,data_v2/raw_train/grade7_123.jpg
1140,211,127,83,data_v2/raw_train/grade7_131.jpg
1141,211,107,63,data_v2/raw_train/grade7_160.jpg
1142,211,135,60,data_v2/raw_train/grade7_178.jpg
1143,211,122,71,data_v2/raw_train/grade7_179.jpg
1144,211,162,102,data_v2/raw_train/grade7_191.jpg
1145,211,156,88,data_v2/raw_train/grade7_221.jpg
1146,211,157,58,data_v2/raw_train/grade7_235.jpg
1147,211,164,72,data_v2/raw_train/grade7_236.jpg
1148,211,157,88,data_v2/raw_train/grade7_268.jpg
1149,211,163,55,data_v2/raw_train/grade7_282.jpg
1150,211,153,96,data_v2/raw_train/grade7_284.jpg
1151,211,164,36,data_v2/raw_train/grade7_40.jpg
1152,211,102,63,data_v2/raw_train/grade7_80.jpg
1153,211,165,121,data_v2/raw_train/grade8_11.jpg
1154,211,164,83,data_v2/raw_train/grade8_126.jpg
1155,211,178,111,data_v2/raw_train/grade8_164.jpg
1156,211,163,63,data_v2/raw_train/grade8_234.jpg
1157,211,152,27,data_v2/raw_train/grade8_259.jpg
1158,211,164,37,data_v2/raw_train/grade8_27.jpg
1159,211,167,51,data_v2/raw_train/grade8_28.jpg
1160,211,156,117,data_v2/raw_train/grade9_10.jpg
1161,211,147,71,data_v2/raw_train/grade9_148.jpg
1162,211,166,108,data_v2/raw_train/grade9_233.jpg
1163,211,162,113,data_v2/raw_train/grade9_40.jpg
1164,210,166,107,data_v2/raw_train/grade1_141.jpg
1165,210,142,100,data_v2/raw_train/grade1_28.jpg
1166,210,168,118,data_v2/raw_train/grade1_5.jpg
1167,210,164,80,data_v2/raw_train/grade1_59.jpg
1168,210,166,100,data_v2/raw_train/grade1_67.jpg
1169,210,173,90,data_v2/raw_train/grade1_72.jpg
1170,210,167,65,data_v2/raw_train/grade2_207.jpg
1171,210,161,68,data_v2/raw_train/grade2_224.jpg
1172,210,163,98,data_v2/raw_train/grade2_236.jpg
1173,210,160,70,data_v2/raw_train/grade2_282.jpg
1174,210,165,70,data_v2/raw_train/grade2_52.jpg
1175,210,159,117,data_v2/raw_train/grade2_96.jpg
1176,210,148,86,data_v2/raw_train/grade3_107.jpg
1177,210,163,63,data_v2/raw_train/grade3_113.jpg
1178,210,159,72,data_v2/raw_train/grade3_126.jpg
1179,210,120,65,data_v2/raw_train/grade3_167.jpg
1180,210,168,95,data_v2/raw_train/grade3_174.jpg
1181,210,168,90,data_v2/raw_train/grade3_298.jpg
1182,210,163,88,data_v2/raw_train/grade3_300.jpg
1183,210,161,109,data_v2/raw_train/grade3_51.jpg
1184,210,151,98,data_v2/raw_train/grade3_54.jpg
1185,210,156,82,data_v2/raw_train/grade3_74.jpg
1186,210,153,64,data_v2/raw_train/grade3_76.jpg
1187,210,160,103,data_v2/raw_train/grade4_166.jpg
1188,210,163,100,data_v2/raw_train/grade4_169.jpg
1189,210,153,44,data_v2/raw_train/grade4_21.jpg
1190,210,163,73,data_v2/raw_train/grade4_23.jpg
1191,210,159,78,data_v2/raw_train/grade4_24.jpg
1192,210,158,116,data_v2/raw_train/grade4_251.jpg
1193,210,155,8,data_v2/raw_train/grade4_279.jpg
1194,210,165,84,data_v2/raw_train/grade4_283.jpg
1195,210,122,62,data_v2/raw_train/grade4_4.jpg
1196,210,165,52,data_v2/raw_train/grade4_45.jpg
1197,210,139,77,data_v2/raw_train/grade4_55.jpg
1198,210,141,74,data_v2/raw_train/grade4_63.jpg
1199,210,168,46,data_v2/raw_train/grade4_68.jpg
1200,210,165,98,data_v2/raw_train/grade4_70.jpg
1201,210,172,100,data_v2/raw_train/grade4_78.jpg
1202,210,170,103,data_v2/raw_train/grade5_139.jpg
1203,210,155,46,data_v2/raw_train/grade5_146.jpg
1204,210,139,98,data_v2/raw_train/grade5_157.jpg
1205,210,125,69,data_v2/raw_train/grade5_164.jpg
1206,210,157,49,data_v2/raw_train/grade5_17.jpg
1207,210,163,40,data_v2/raw_train/grade5_206.jpg
1208,210,167,63,data_v2/raw_train/grade5_217.jpg
1209,210,166,78,data_v2/raw_train/grade5_229.jpg
1210,210,156,16,data_v2/raw_train/grade5_231.jpg
1211,210,158,101,data_v2/raw_train/grade5_235.jpg
1212,210,166,46,data_v2/raw_train/grade5_241.jpg
1213,210,164,42,data_v2/raw_train/grade5_280.jpg
1214,210,166,49,data_v2/raw_train/grade5_282.jpg
1215,210,165,79,data_v2/raw_train/grade5_46.jpg
1216,210,164,82,data_v2/raw_train/grade5_61.jpg
1217,210,171,80,data_v2/raw_train/grade6_15.jpg
1218,210,154,100,data_v2/raw_train/grade6_151.jpg
1219,210,167,90,data_v2/raw_train/grade6_158.jpg
1220,210,149,124,data_v2/raw_train/grade6_19.jpg
1221,210,148,85,data_v2/raw_train/grade6_227.jpg
1222,210,158,51,data_v2/raw_train/grade6_237.jpg
1223,210,158,21,data_v2/raw_train/grade6_240.jpg
1224,210,133,65,data_v2/raw_train/grade6_63.jpg
1225,210,181,113,data_v2/raw_train/grade6_71.jpg
1226,210,167,67,data_v2/raw_train/grade6_88.jpg
1227,210,170,114,data_v2/raw_train/grade6_89.jpg
1228,210,128,92,data_v2/raw_train/grade6_91.jpg
1229,210,165,62,data_v2/raw_train/grade7_11.jpg
1230,210,134,59,data_v2/raw_train/grade7_137.jpg
1231,210,166,85,data_v2/raw_train/grade7_183.jpg
1232,210,143,109,data_v2/raw_train/grade7_201.jpg
1233,210,164,102,data_v2/raw_train/grade7_208.jpg
1234,210,167,97,data_v2/raw_train/grade7_220.jpg
1235,210,168,109,data_v2/raw_train/grade7_237.jpg
1236,210,154,5,data_v2/raw_train/grade7_289.jpg
1237,210,167,74,data_v2/raw_train/grade7_292.jpg
1238,210,150,109,data_v2/raw_train/grade7_30.jpg
1239,210,172,67,data_v2/raw_train/grade7_35.jpg
1240,210,165,43,data_v2/raw_train/grade7_39.jpg
1241,210,173,93,data_v2/raw_train/grade7_74.jpg
1242,210,137,105,data_v2/raw_train/grade7_82.jpg
1243,210,155,80,data_v2/raw_train/grade8_140.jpg
1244,210,169,101,data_v2/raw_train/grade8_30.jpg
1245,210,163,87,data_v2/raw_train/grade8_300.jpg
1246,210,167,70,data_v2/raw_train/grade8_46.jpg
1247,210,128,49,data_v2/raw_train/grade8_58.jpg
1248,210,154,91,data_v2/raw_train/grade8_59.jpg
1249,210,161,79,data_v2/raw_train/grade8_71.jpg
1250,210,147,48,data_v2/raw_train/grade9_117.jpg
1251,210,113,65,data_v2/raw_train/grade9_132.jpg
1252,210,148,70,data_v2/raw_train/grade9_150.jpg
1253,210,148,70,data_v2/raw_train/grade9_151.jpg
1254,210,142,64,data_v2/raw_train/grade9_204.jpg
1255,210,162,112,data_v2/raw_train/grade9_243.jpg
1256,210,155,19,data_v2/raw_train/grade9_262.jpg
1257,210,115,77,data_v2/raw_train/grade9_69.jpg
1258,209,165,74,data_v2/raw_train/grade1_153.jpg
1259,209,163,76,data_v2/raw_train/grade1_18.jpg
1260,209,156,109,data_v2/raw_train/grade1_20.jpg
1261,209,148,58,data_v2/raw_train/grade1_201.jpg
1262,209,152,113,data_v2/raw_train/grade1_211.jpg
1263,209,157,78,data_v2/raw_train/grade1_212.jpg
1264,209,153,73,data_v2/raw_train/grade1_231.jpg
1265,209,147,100,data_v2/raw_train/grade1_36.jpg
1266,209,125,69,data_v2/raw_train/grade1_46.jpg
1267,209,170,83,data_v2/raw_train/grade1_47.jpg
1268,209,162,110,data_v2/raw_train/grade1_78.jpg
1269,209,163,92,data_v2/raw_train/grade1_98.jpg
1270,209,143,97,data_v2/raw_train/grade1_99.jpg
1271,209,153,112,data_v2/raw_train/grade2_201.jpg
1272,209,163,68,data_v2/raw_train/grade2_215.jpg
1273,209,158,106,data_v2/raw_train/grade2_239.jpg
1274,209,164,62,data_v2/raw_train/grade2_253.jpg
1275,209,167,36,data_v2/raw_train/grade2_4.jpg
1276,209,170,104,data_v2/raw_train/grade2_40.jpg
1277,209,158,84,data_v2/raw_train/grade2_94.jpg
1278,209,164,84,data_v2/raw_train/grade3_10.jpg
1279,209,161,68,data_v2/raw_train/grade3_135.jpg
1280,209,159,68,data_v2/raw_train/grade3_156.jpg
1281,209,160,90,data_v2/raw_train/grade3_168.jpg
1282,209,166,102,data_v2/raw_train/grade3_171.jpg
1283,209,164,103,data_v2/raw_train/grade3_2.jpg
1284,209,166,127,data_v2/raw_train/grade3_200.jpg
1285,209,161,103,data_v2/raw_train/grade3_226.jpg
1286,209,145,36,data_v2/raw_train/grade3_246.jpg
1287,209,154,32,data_v2/raw_train/grade3_264.jpg
1288,209,161,81,data_v2/raw_train/grade3_265.jpg
1289,209,153,12,data_v2/raw_train/grade3_268.jpg
1290,209,168,48,data_v2/raw_train/grade3_29.jpg
1291,209,156,37,data_v2/raw_train/grade3_293.jpg
1292,209,180,107,data_v2/raw_train/grade3_36.jpg
1293,209,123,69,data_v2/raw_train/grade3_60.jpg
1294,209,153,85,data_v2/raw_train/grade4_114.jpg
1295,209,170,107,data_v2/raw_train/grade4_125.jpg
1296,209,157,74,data_v2/raw_train/grade4_132.jpg
1297,209,140,111,data_v2/raw_train/grade4_148.jpg
1298,209,135,90,data_v2/raw_train/grade4_157.jpg
1299,209,137,82,data_v2/raw_train/grade4_184.jpg
1300,209,173,110,data_v2/raw_train/grade4_188.jpg
1301,209,145,31,data_v2/raw_train/grade4_193.jpg
1302,209,170,121,data_v2/raw_train/grade4_199.jpg
1303,209,162,86,data_v2/raw_train/grade4_237.jpg
1304,209,155,66,data_v2/raw_train/grade4_243.jpg
1305,209,159,42,data_v2/raw_train/grade4_265.jpg
1306,209,159,39,data_v2/raw_train/grade4_268.jpg
1307,209,148,92,data_v2/raw_train/grade4_30.jpg
1308,209,155,74,data_v2/raw_train/grade4_41.jpg
1309,209,160,93,data_v2/raw_train/grade4_60.jpg
1310,209,122,65,data_v2/raw_train/grade4_62.jpg
1311,209,132,72,data_v2/raw_train/grade4_64.jpg
1312,209,164,83,data_v2/raw_train/grade5_10.jpg
1313,209,135,76,data_v2/raw_train/grade5_115.jpg
1314,209,128,60,data_v2/raw_train/grade5_118.jpg
1315,209,174,91,data_v2/raw_train/grade5_186.jpg
1316,209,172,101,data_v2/raw_train/grade5_239.jpg
1317,209,173,100,data_v2/raw_train/grade5_289.jpg
1318,209,159,50,data_v2/raw_train/grade5_50.jpg
1319,209,168,114,data_v2/raw_train/grade6_119.jpg
1320,209,166,69,data_v2/raw_train/grade6_128.jpg
1321,209,158,50,data_v2/raw_train/grade6_21.jpg
1322,209,152,98,data_v2/raw_train/grade6_213.jpg
1323,209,158,73,data_v2/raw_train/grade6_214.jpg
1324,209,148,86,data_v2/raw_train/grade6_302.jpg
1325,209,174,104,data_v2/raw_train/grade7_163.jpg
1326,209,179,112,data_v2/raw_train/grade7_165.jpg
1327,209,136,67,data_v2/raw_train/grade7_206.jpg
1328,209,150,68,data_v2/raw_train/grade7_219.jpg
1329,209,159,52,data_v2/raw_train/grade7_233.jpg
1330,209,150,48,data_v2/raw_train/grade7_248.jpg
1331,209,166,69,data_v2/raw_train/grade7_256.jpg
1332,209,165,72,data_v2/raw_train/grade7_291.jpg
1333,209,168,42,data_v2/raw_train/grade7_54.jpg
1334,209,159,76,data_v2/raw_train/grade7_76.jpg
1335,209,164,79,data_v2/raw_train/grade7_86.jpg
1336,209,149,33,data_v2/raw_train/grade8_137.jpg
1337,209,151,80,data_v2/raw_train/grade8_138.jpg
1338,209,153,83,data_v2/raw_train/grade8_149.jpg
1339,209,159,18,data_v2/raw_train/grade8_212.jpg
1340,209,159,105,data_v2/raw_train/grade8_262.jpg
1341,209,168,64,data_v2/raw_train/grade8_266.jpg
1342,209,157,99,data_v2/raw_train/grade8_273.jpg
1343,209,164,69,data_v2/raw_train/grade8_57.jpg
1344,209,155,54,data_v2/raw_train/grade8_82.jpg
1345,209,139,55,data_v2/raw_train/grade8_88.jpg
1346,209,154,123,data_v2/raw_train/grade9_169.jpg
1347,209,170,90,data_v2/raw_train/grade9_293.jpg
1348,209,103,68,data_v2/raw_train/grade9_67.jpg
1349,209,157,106,data_v2/raw_train/grade9_9.jpg
1350,208,161,88,data_v2/raw_train/grade1_102.jpg
1351,208,160,66,data_v2/raw_train/grade1_121.jpg
1352,208,154,69,data_v2/raw_train/grade1_129.jpg
1353,208,164,110,data_v2/raw_train/grade1_160.jpg
1354,208,171,119,data_v2/raw_train/grade1_170.jpg
1355,208,171,92,data_v2/raw_train/grade1_183.jpg
1356,208,153,67,data_v2/raw_train/grade1_223.jpg
1357,208,163,59,data_v2/raw_train/grade1_26.jpg
1358,208,162,114,data_v2/raw_train/grade1_280.jpg
1359,208,158,108,data_v2/raw_train/grade1_281.jpg
1360,208,162,61,data_v2/raw_train/grade1_301.jpg
1361,208,124,71,data_v2/raw_train/grade1_57.jpg
1362,208,159,74,data_v2/raw_train/grade2_123.jpg
1363,208,121,63,data_v2/raw_train/grade2_5.jpg
1364,208,166,98,data_v2/raw_train/grade2_63.jpg
1365,208,149,93,data_v2/raw_train/grade3_115.jpg
1366,208,127,88,data_v2/raw_train/grade3_153.jpg
1367,208,160,76,data_v2/raw_train/grade3_154.jpg
1368,208,171,92,data_v2/raw_train/grade3_157.jpg
1369,208,162,93,data_v2/raw_train/grade3_185.jpg
1370,208,176,98,data_v2/raw_train/grade3_188.jpg
1371,208,154,89,data_v2/raw_train/grade3_193.jpg
1372,208,159,58,data_v2/raw_train/grade3_20.jpg
1373,208,150,108,data_v2/raw_train/grade3_210.jpg
1374,208,166,117,data_v2/raw_train/grade3_252.jpg
1375,208,155,29,data_v2/raw_train/grade3_257.jpg
1376,208,169,46,data_v2/raw_train/grade3_292.jpg
1377,208,151,36,data_v2/raw_train/grade3_296.jpg
1378,208,165,85,data_v2/raw_train/grade3_299.jpg
1379,208,165,87,data_v2/raw_train/grade3_63.jpg
1380,208,168,91,data_v2/raw_train/grade3_77.jpg
1381,208,170,106,data_v2/raw_train/grade4_128.jpg
1382,208,118,65,data_v2/raw_train/grade4_162.jpg
1383,208,157,72,data_v2/raw_train/grade4_213.jpg
1384,208,170,113,data_v2/raw_train/grade4_246.jpg
1385,208,157,18,data_v2/raw_train/grade4_57.jpg
1386,208,128,61,data_v2/raw_train/grade4_6.jpg
1387,208,161,100,data_v2/raw_train/grade4_87.jpg
1388,208,144,90,data_v2/raw_train/grade5_106.jpg
1389,208,165,87,data_v2/raw_train/grade5_11.jpg
1390,208,163,98,data_v2/raw_train/grade5_121.jpg
1391,208,148,43,data_v2/raw_train/grade5_123.jpg
1392,208,165,107,data_v2/raw_train/grade5_149.jpg
1393,208,165,99,data_v2/raw_train/grade5_193.jpg
1394,208,136,64,data_v2/raw_train/grade5_204.jpg
1395,208,154,23,data_v2/raw_train/grade5_223.jpg
1396,208,163,32,data_v2/raw_train/grade5_224.jpg
1397,208,163,31,data_v2/raw_train/grade5_251.jpg
1398,208,184,115,data_v2/raw_train/grade5_261.jpg
1399,208,163,30,data_v2/raw_train/grade5_262.jpg
1400,208,174,95,data_v2/raw_train/grade5_288.jpg
1401,208,174,85,data_v2/raw_train/grade5_293.jpg
1402,208,127,65,data_v2/raw_train/grade5_7.jpg
1403,208,169,93,data_v2/raw_train/grade5_71.jpg
1404,208,139,67,data_v2/raw_train/grade5_77.jpg
1405,208,133,57,data_v2/raw_train/grade5_80.jpg
1406,208,166,116,data_v2/raw_train/grade5_85.jpg
1407,208,164,50,data_v2/raw_train/grade6_1.jpg
1408,208,131,72,data_v2/raw_train/grade6_12.jpg
1409,208,165,63,data_v2/raw_train/grade6_130.jpg
1410,208,164,102,data_v2/raw_train/grade6_145.jpg
1411,208,159,97,data_v2/raw_train/grade6_163.jpg
1412,208,159,91,data_v2/raw_train/grade6_243.jpg
1413,208,138,32,data_v2/raw_train/grade6_250.jpg
1414,208,167,85,data_v2/raw_train/grade6_47.jpg
1415,208,164,75,data_v2/raw_train/grade6_62.jpg
1416,208,120,78,data_v2/raw_train/grade6_77.jpg
1417,208,134,100,data_v2/raw_train/grade6_92.jpg
1418,208,162,87,data_v2/raw_train/grade6_93.jpg
1419,208,120,60,data_v2/raw_train/grade7_15.jpg
1420,208,125,65,data_v2/raw_train/grade7_152.jpg
1421,208,146,80,data_v2/raw_train/grade7_204.jpg
1422,208,165,104,data_v2/raw_train/grade7_238.jpg
1423,208,167,63,data_v2/raw_train/grade7_300.jpg
1424,208,170,139,data_v2/raw_train/grade7_44.jpg
1425,208,166,94,data_v2/raw_train/grade7_47.jpg
1426,208,165,37,data_v2/raw_train/grade7_52.jpg
1427,208,159,56,data_v2/raw_train/grade7_9.jpg
1428,208,144,72,data_v2/raw_train/grade8_159.jpg
1429,208,165,81,data_v2/raw_train/grade8_166.jpg
1430,208,152,83,data_v2/raw_train/grade8_178.jpg
1431,208,138,103,data_v2/raw_train/grade8_190.jpg
1432,208,159,79,data_v2/raw_train/grade8_31.jpg
1433,208,165,39,data_v2/raw_train/grade8_43.jpg
1434,208,167,111,data_v2/raw_train/grade8_54.jpg
1435,208,135,52,data_v2/raw_train/grade8_60.jpg
1436,208,153,69,data_v2/raw_train/grade8_70.jpg
1437,208,158,78,data_v2/raw_train/grade8_8.jpg
1438,208,161,55,data_v2/raw_train/grade8_81.jpg
1439,208,125,96,data_v2/raw_train/grade9_146.jpg
1440,208,156,56,data_v2/raw_train/grade9_182.jpg
1441,208,162,33,data_v2/raw_train/grade9_195.jpg
1442,208,156,23,data_v2/raw_train/grade9_236.jpg
1443,208,155,22,data_v2/raw_train/grade9_237.jpg
1444,208,147,82,data_v2/raw_train/grade9_239.jpg
1445,208,111,80,data_v2/raw_train/grade9_283.jpg
1446,208,141,103,data_v2/raw_train/grade9_35.jpg
1447,208,170,83,data_v2/raw_train/grade9_62.jpg
1448,208,161,66,data_v2/raw_train/grade9_77.jpg
1449,208,155,85,data_v2/raw_train/grade9_87.jpg
1450,207,155,48,data_v2/raw_train/grade1_1.jpg
1451,207,164,90,data_v2/raw_train/grade1_100.jpg
1452,207,160,76,data_v2/raw_train/grade1_136.jpg
1453,207,167,117,data_v2/raw_train/grade1_137.jpg
1454,207,159,103,data_v2/raw_train/grade1_142.jpg
1455,207,161,72,data_v2/raw_train/grade1_164.jpg
1456,207,128,68,data_v2/raw_train/grade1_202.jpg
1457,207,160,35,data_v2/raw_train/grade1_218.jpg
1458,207,167,65,data_v2/raw_train/grade1_227.jpg
1459,207,148,43,data_v2/raw_train/grade1_249.jpg
1460,207,167,85,data_v2/raw_train/grade1_275.jpg
1461,207,172,52,data_v2/raw_train/grade1_51.jpg
1462,207,167,42,data_v2/raw_train/grade1_53.jpg
1463,207,152,77,data_v2/raw_train/grade1_82.jpg
1464,207,163,77,data_v2/raw_train/grade2_1.jpg
1465,207,145,111,data_v2/raw_train/grade2_190.jpg
1466,207,162,49,data_v2/raw_train/grade2_222.jpg
1467,207,168,90,data_v2/raw_train/grade2_238.jpg
1468,207,160,76,data_v2/raw_train/grade2_50.jpg
1469,207,160,73,data_v2/raw_train/grade2_51.jpg
1470,207,152,61,data_v2/raw_train/grade2_68.jpg
1471,207,162,126,data_v2/raw_train/grade3_100.jpg
1472,207,165,89,data_v2/raw_train/grade3_104.jpg
1473,207,138,63,data_v2/raw_train/grade3_120.jpg
1474,207,155,94,data_v2/raw_train/grade3_178.jpg
1475,207,131,68,data_v2/raw_train/grade3_208.jpg
1476,207,150,72,data_v2/raw_train/grade3_220.jpg
1477,207,158,20,data_v2/raw_train/grade3_244.jpg
1478,207,144,22,data_v2/raw_train/grade3_266.jpg
1479,207,154,67,data_v2/raw_train/grade3_75.jpg
